dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
67,2020-03-09,0,10,578,2,3,7,298,280,1,1,7,344,4,3,137,207
67,2020-03-10,0,11,499,2,3,8,245,254,1,1,11,319,4,7,141,178
67,2020-03-11,0,17,459,6,7,10,227,232,2,4,10,322,6,4,147,175
67,2020-03-12,0,12,447,3,3,9,212,235,1,2,13,324,5,8,141,183
67,2020-03-13,0,23,457,13,11,12,229,228,7,6,8,329,1,7,131,198
67,2020-03-14,0,23,447,11,9,14,237,210,6,5,12,527,5,7,235,292
67,2020-03-15,0,24,370,13,11,13,180,190,8,5,34,564,15,19,243,319
67,2020-03-16,0,53,369,32,28,25,192,177,20,12,15,369,9,6,161,208
67,2020-03-17,0,34,283,24,25,9,153,130,20,4,19,374,8,11,174,200
67,2020-03-18,0,56,315,37,29,27,161,154,19,18,17,342,8,9,159,183
67,2020-03-19,0,45,279,27,21,24,128,151,15,12,29,364,20,9,169,195
67,2020-03-20,0,71,282,45,41,30,150,132,29,16,44,365,19,25,177,188
67,2020-03-21,0,37,209,21,18,19,115,94,12,9,104,460,43,61,204,255
68,2020-02-24,0,0,493,0,0,0,261,232,0,0,0,134,0,0,55,76
68,2020-02-25,0,0,461,0,0,0,237,224,0,0,0,138,0,0,56,81
68,2020-02-26,0,0,459,0,0,0,252,207,0,0,0,128,0,0,49,79
68,2020-02-27,0,0,452,0,0,0,235,217,0,0,0,127,0,0,52,75
68,2020-02-28,0,0,485,0,0,0,253,232,0,0,0,129,0,0,50,76
68,2020-02-29,0,0,462,0,0,0,233,229,0,0,0,214,0,0,91,120
68,2020-03-01,0,0,469,0,0,0,241,228,0,0,0,172,0,0,73,99
68,2020-03-02,0,0,468,0,0,0,245,223,0,0,0,147,0,0,73,74
68,2020-03-03,0,1,450,1,0,1,243,207,0,1,4,117,1,3,46,71
68,2020-03-04,0,3,404,3,1,2,213,191,1,2,0,108,0,0,49,58
68,2020-03-05,0,6,463,6,4,2,265,198,4,2,0,116,0,0,50,64
68,2020-03-06,0,13,458,10,5,8,232,226,3,7,4,95,2,2,34,60
68,2020-03-07,0,19,433,14,7,12,216,217,3,11,13,178,3,10,85,93
68,2020-03-08,0,15,397,10,2,13,207,190,2,8,47,183,17,30,84,99
68,2020-03-09,0,20,434,13,11,9,230,204,6,7,8,109,3,5,53,56
68,2020-03-10,0,28,342,21,13,15,192,150,9,12,12,112,5,7,47,64
68,2020-03-11,0,37,375,19,21,16,208,167,13,6,20,103,9,11,46,55
68,2020-03-12,0,32,381,21,17,15,200,181,12,9,28,123,14,14,62,61
68,2020-03-13,0,46,349,31,18,28,184,165,14,17,14,127,5,9,66,60
68,2020-03-14,0,48,400,37,25,23,217,183,20,17,38,188,14,24,85,102
68,2020-03-15,0,48,343,36,32,16,189,154,26,10,24,162,9,15,66,96
68,2020-03-16,0,73,326,44,42,31,183,143,27,17,35,116,12,23,43,73
68,2020-03-17,0,64,275,38,34,30,139,136,23,15,34,99,16,17,46,51
68,2020-03-18,0,84,309,51,51,33,168,141,38,13,30,106,13,16,43,61
68,2020-03-19,0,68,288,47,43,25,164,124,34,13,34,116,17,17,52,63
68,2020-03-20,0,107,283,73,55,52,157,126,39,34,30,94,12,18,38,56
68,2020-03-21,0,68,232,41,40,28,122,110,30,11,57,173,21,33,58,112
69,2020-02-24,0,0,1559,0,0,0,822,737,0,0,0,385,0,0,170,215
69,2020-02-25,0,0,1464,0,0,0,775,689,0,0,0,348,0,0,172,176
69,2020-02-26,0,0,1344,0,0,0,696,648,0,0,0,331,0,0,138,193
69,2020-02-27,0,0,1298,0,0,0,674,624,0,0,0,359,0,0,170,189
69,2020-02-28,0,1,1388,1,1,0,728,660,1,0,0,280,0,0,125,155
69,2020-02-29,0,0,1228,0,0,0,614,614,0,0,0,354,0,0,168,186
69,2020-03-01,0,0,1122,0,0,0,560,562,0,0,0,309,0,0,142,167
69,2020-03-02,0,9,1324,9,6,3,699,625,6,3,0,344,0,0,156,188
69,2020-03-03,0,2,1244,2,2,0,698,546,2,0,0,325,0,0,157,168
69,2020-03-04,0,2,1146,2,0,2,578,568,0,2,0,351,0,0,166,185
69,2020-03-05,0,1,1183,1,1,0,613,570,1,0,0,351,0,0,170,181
69,2020-03-06,0,5,1145,3,1,4,590,555,0,3,0,341,0,0,152,189
69,2020-03-07,0,5,1220,4,3,2,632,588,3,1,2,340,0,2,167,173
69,2020-03-08,0,7,1147,3,5,2,622,525,3,0,1,342,1,0,171,171
69,2020-03-09,0,8,1371,3,0,8,728,643,0,3,3,357,1,2,169,188
69,2020-03-10,0,9,1224,5,5,4,636,588,3,2,4,378,1,3,170,208
69,2020-03-11,0,21,1266,5,13,8,704,562,4,1,11,406,8,3,188,218
69,2020-03-12,0,41,1238,19,17,24,610,628,7,12,29,352,12,17,167,185
69,2020-03-13,0,71,1116,26,29,42,595,521,14,12,37,332,18,19,158,174
69,2020-03-14,0,54,1138,31,29,25,604,534,15,16,26,289,13,13,130,159
69,2020-03-15,0,39,953,20,18,21,499,454,6,14,48,349,25,23,141,208
69,2020-03-16,0,81,892,35,40,41,475,417,20,15,58,370,23,35,149,221
69,2020-03-17,0,80,754,34,34,46,414,340,16,18,49,356,16,33,143,213
69,2020-03-18,0,82,689,37,43,39,373,316,21,16,84,375,36,48,159,216
69,2020-03-19,0,60,656,26,23,37,331,325,13,13,45,312,21,24,141,171
69,2020-03-20,0,86,620,38,42,44,298,322,16,22,69,348,35,34,169,179
69,2020-03-21,0,110,678,42,50,60,361,317,19,23,94,428,38,56,188,240
70,2020-02-24,0,0,158,0,0,0,80,78,0,0,,,,,,
70,2020-02-25,0,0,150,0,0,0,74,76,0,0,,,,,,
70,2020-02-26,0,0,145,0,0,0,76,68,0,0,,,,,,
70,2020-02-27,0,0,150,0,0,0,68,82,0,0,,,,,,
70,2020-02-28,0,0,166,0,0,0,81,85,0,0,,,,,,
70,2020-02-29,0,0,177,0,0,0,104,73,0,0,,,,,,
70,2020-03-01,0,0,149,0,0,0,81,68,0,0,,,,,,
70,2020-03-02,0,0,169,0,0,0,87,82,0,0,,,,,,
70,2020-03-03,0,0,123,0,0,0,61,62,0,0,,,,,,
70,2020-03-04,0,0,146,0,0,0,62,84,0,0,,,,,,
70,2020-03-05,0,0,118,0,0,0,58,60,0,0,,,,,,
70,2020-03-06,0,0,158,0,0,0,82,76,0,0,,,,,,
70,2020-03-07,0,0,141,0,0,0,80,61,0,0,,,,,,
70,2020-03-08,0,0,153,0,0,0,79,74,0,0,,,,,,
70,2020-03-09,0,0,163,0,0,0,80,83,0,0,,,,,,
70,2020-03-10,0,0,126,0,0,0,57,69,0,0,,,,,,
70,2020-03-11,0,21,155,2,8,13,71,84,1,1,,,,,,
70,2020-03-12,0,0,145,0,0,0,70,75,0,0,,,,,,
70,2020-03-13,0,5,122,1,1,4,60,62,0,1,,,,,,
70,2020-03-14,0,7,108,1,3,4,62,46,0,1,,,,,,
70,2020-03-15,0,10,100,5,3,7,51,49,1,4,,,,,,
70,2020-03-16,0,11,112,6,8,3,58,54,4,2,,,,,,
70,2020-03-17,0,11,64,9,6,5,36,28,6,3,,,,,,
70,2020-03-18,0,12,93,5,7,5,52,41,3,2,,,,,,
70,2020-03-19,0,19,86,11,10,9,51,35,7,4,,,,,,
70,2020-03-20,0,26,83,17,17,9,48,35,10,7,,,,,,
70,2020-03-21,0,17,69,14,11,6,42,27,8,6,,,,,,
71,2020-02-24,0,0,515,0,0,0,282,233,0,0,,,,,,
71,2020-02-25,0,0,448,0,0,0,221,227,0,0,,,,,,
71,2020-02-26,0,0,449,0,0,0,221,228,0,0,,,,,,
71,2020-02-27,0,0,454,0,0,0,231,223,0,0,,,,,,
71,2020-02-28,0,0,460,0,0,0,237,223,0,0,,,,,,
71,2020-02-29,0,0,427,0,0,0,209,218,0,0,,,,,,
71,2020-03-01,0,2,494,2,1,1,253,241,1,1,,,,,,
71,2020-03-02,0,8,454,8,5,3,227,227,5,3,,,,,,
71,2020-03-03,0,3,383,3,1,2,200,183,1,2,,,,,,
71,2020-03-04,0,11,392,1,8,3,210,182,1,0,,,,,,
71,2020-03-05,0,15,425,8,9,6,223,202,4,4,,,,,,
71,2020-03-06,0,24,394,8,13,11,195,199,5,3,,,,,,
71,2020-03-07,0,15,437,8,6,9,220,217,5,3,,,,,,
71,2020-03-08,0,20,432,14,13,7,240,192,9,5,,,,,,
71,2020-03-09,0,38,399,6,14,24,195,204,3,3,,,,,,
71,2020-03-10,0,20,357,11,12,8,182,175,7,4,,,,,,
71,2020-03-11,0,8,339,5,5,3,170,169,3,2,,,,,,
71,2020-03-12,0,50,403,14,24,26,213,190,10,4,,,,,,
71,2020-03-13,0,50,375,21,22,28,207,168,10,11,,,,,,
71,2020-03-14,0,8,366,6,4,4,182,184,3,3,,,,,,
71,2020-03-15,0,8,323,4,5,3,173,150,1,3,,,,,,
71,2020-03-16,0,62,288,15,27,35,150,138,8,7,,,,,,
71,2020-03-17,0,44,269,13,12,32,135,134,5,8,,,,,,
71,2020-03-18,0,65,253,18,19,46,122,131,9,9,,,,,,
71,2020-03-19,0,50,241,11,20,30,118,123,7,4,,,,,,
71,2020-03-20,0,56,241,17,22,34,108,133,10,7,,,,,,
71,2020-03-21,0,10,153,6,4,6,79,74,2,4,,,,,,
72,2020-02-24,0,0,349,0,0,0,181,168,0,0,,,,,,
72,2020-02-25,0,0,343,0,0,0,168,175,0,0,,,,,,
72,2020-02-26,0,0,299,0,0,0,159,140,0,0,,,,,,
72,2020-02-27,0,0,307,0,0,0,146,161,0,0,,,,,,
72,2020-02-28,0,0,335,0,0,0,171,164,0,0,,,,,,
72,2020-02-29,0,0,303,0,0,0,146,157,0,0,,,,,,
72,2020-03-01,0,0,333,0,0,0,156,177,0,0,,,,,,
72,2020-03-02,0,9,387,9,5,4,186,201,5,4,,,,,,
72,2020-03-03,0,9,393,9,4,5,210,183,4,5,,,,,,
72,2020-03-04,0,11,353,11,6,5,184,169,6,5,,,,,,
72,2020-03-05,0,4,361,4,2,2,174,187,2,2,,,,,,
72,2020-03-06,0,10,366,9,5,5,177,189,5,4,,,,,,
72,2020-03-07,0,4,313,4,2,2,182,131,2,2,,,,,,
72,2020-03-08,0,8,294,7,4,4,161,133,4,3,,,,,,
72,2020-03-09,0,2,349,2,0,2,196,153,0,2,,,,,,
72,2020-03-10,0,10,366,6,5,5,192,174,4,2,,,,,,
72,2020-03-11,0,7,345,5,4,3,174,171,3,2,,,,,,
72,2020-03-12,0,7,365,6,3,4,186,179,2,4,,,,,,
72,2020-03-13,0,5,331,5,2,3,167,164,2,3,,,,,,
72,2020-03-14,0,13,287,5,6,7,144,143,2,3,,,,,,
72,2020-03-15,0,9,255,7,2,7,140,115,1,6,,,,,,
72,2020-03-16,0,2,233,2,2,0,119,114,2,0,,,,,,
72,2020-03-17,0,11,205,10,3,8,102,103,3,7,,,,,,
72,2020-03-18,0,6,222,4,1,5,120,102,1,3,,,,,,
72,2020-03-19,0,11,213,9,7,4,119,94,6,3,,,,,,
72,2020-03-20,0,13,219,13,6,7,107,112,6,7,,,,,,
72,2020-03-21,0,9,197,3,4,5,110,87,2,1,,,,,,
73,2020-02-24,0,0,426,0,0,0,206,220,0,0,0,165,0,0,75,90
73,2020-02-25,0,0,357,0,0,0,189,168,0,0,0,163,0,0,69,94
73,2020-02-26,0,0,270,0,0,0,134,136,0,0,0,165,0,0,69,96
73,2020-02-27,0,0,267,0,0,0,133,134,0,0,0,171,0,0,80,91
73,2020-02-28,0,0,301,0,0,0,150,151,0,0,0,167,0,0,76,91
73,2020-02-29,0,0,268,0,0,0,136,132,0,0,0,155,0,0,72,83
73,2020-03-01,0,0,255,0,0,0,123,132,0,0,0,122,0,0,61,61
73,2020-03-02,0,0,233,0,0,0,134,99,0,0,0,162,0,0,58,104
73,2020-03-03,0,0,262,0,0,0,131,131,0,0,0,143,0,0,57,86
73,2020-03-04,0,0,273,0,0,0,154,119,0,0,0,154,0,0,68,86
73,2020-03-05,0,0,230,0,0,0,125,105,0,0,1,151,0,1,69,82
73,2020-03-06,0,0,212,0,0,0,108,104,0,0,0,151,0,0,65,86
73,2020-03-07,0,0,223,0,0,0,110,113,0,0,2,146,0,2,61,85
73,2020-03-08,0,0,286,0,0,0,149,137,0,0,0,139,0,0,55,84
73,2020-03-09,0,0,257,0,0,0,142,115,0,0,0,163,0,0,78,85
73,2020-03-10,0,0,248,0,0,0,125,123,0,0,1,140,1,0,64,76
73,2020-03-11,0,0,242,0,0,0,147,95,0,0,2,144,1,1,69,75
73,2020-03-12,0,0,253,0,0,0,140,113,0,0,0,149,0,0,59,90
73,2020-03-13,0,0,238,0,0,0,138,100,0,0,1,135,0,1,56,79
73,2020-03-14,0,0,269,0,0,0,134,135,0,0,4,127,1,3,51,76
73,2020-03-15,0,0,198,0,0,0,126,72,0,0,12,126,6,6,48,78
73,2020-03-16,0,0,134,0,0,0,74,60,0,0,15,115,5,10,52,63
73,2020-03-17,0,0,132,0,0,0,81,51,0,0,7,89,3,4,39,50
73,2020-03-18,0,0,96,0,0,0,52,44,0,0,9,60,3,6,21,39
73,2020-03-19,0,0,112,0,0,0,57,55,0,0,17,64,8,9,29,35
73,2020-03-20,0,5,103,0,2,3,59,44,0,0,10,68,3,7,27,41
73,2020-03-21,0,4,83,2,2,2,43,40,1,1,17,74,5,12,27,47
74,2020-02-24,0,0,977,0,0,0,539,438,0,0,0,190,0,0,83,106
74,2020-02-25,0,0,866,0,0,0,470,396,0,0,0,185,0,0,79,105
74,2020-02-26,0,0,767,0,0,0,384,383,0,0,0,181,0,0,74,107
74,2020-02-27,0,0,832,0,0,0,429,403,0,0,0,174,0,0,85,89
74,2020-02-28,0,0,918,0,0,0,466,452,0,0,0,156,0,0,69,87
74,2020-02-29,0,0,749,0,0,0,388,361,0,0,0,292,0,0,122,170
74,2020-03-01,0,0,706,0,0,0,361,345,0,0,0,242,0,0,100,142
74,2020-03-02,0,0,809,0,0,0,423,386,0,0,0,149,0,0,69,80
74,2020-03-03,0,0,727,0,0,0,371,356,0,0,0,129,0,0,58,71
74,2020-03-04,0,1,726,0,1,0,375,351,0,0,2,154,1,1,61,93
74,2020-03-05,0,0,669,0,0,0,351,318,0,0,0,146,0,0,63,82
74,2020-03-06,0,0,689,0,0,0,368,321,0,0,0,129,0,0,63,66
74,2020-03-07,0,0,719,0,0,0,384,335,0,0,1,235,1,0,107,128
74,2020-03-08,0,0,728,0,0,0,381,347,0,0,1,231,0,1,112,119
74,2020-03-09,0,0,801,0,0,0,440,361,0,0,0,159,0,0,68,91
74,2020-03-10,0,6,685,1,1,5,349,336,1,0,0,136,0,0,54,82
74,2020-03-11,0,5,767,1,3,2,409,358,1,0,7,152,4,3,63,89
74,2020-03-12,0,0,689,0,0,0,362,327,0,0,3,152,2,1,68,84
74,2020-03-13,0,0,638,0,0,0,339,299,0,0,9,154,4,5,58,95
74,2020-03-14,0,6,643,0,2,4,359,284,0,0,13,226,5,8,107,119
74,2020-03-15,0,7,503,0,1,6,244,259,0,0,5,184,2,3,70,113
74,2020-03-16,0,23,586,0,10,13,301,285,0,0,17,115,9,8,59,56
74,2020-03-17,0,22,437,10,9,13,236,201,4,6,13,118,7,6,52,66
74,2020-03-18,0,24,443,6,9,15,249,194,4,2,22,121,9,13,48,72
74,2020-03-19,0,20,408,9,11,9,217,191,6,3,16,105,6,10,39,66
74,2020-03-20,0,40,412,13,17,23,205,207,8,5,19,103,11,8,48,55
74,2020-03-21,0,31,383,13,16,15,197,186,6,7,27,158,9,18,67,91
75,2020-02-24,0,0,1689,0,0,0,902,787,0,0,0,1444,0,0,620,823
75,2020-02-25,0,0,1550,0,0,0,831,719,0,0,0,1185,0,0,511,674
75,2020-02-26,0,0,1548,0,0,0,831,717,0,0,0,1126,0,0,470,655
75,2020-02-27,0,0,1640,0,0,0,871,769,0,0,0,1131,0,0,465,663
75,2020-02-28,0,0,1520,0,0,0,825,694,0,0,0,884,0,0,371,507
75,2020-02-29,0,1,1317,1,1,0,729,588,1,0,0,1039,0,0,480,559
75,2020-03-01,0,0,1189,0,0,0,694,494,0,0,0,1262,0,0,552,707
75,2020-03-02,0,2,1498,2,0,2,847,650,0,2,0,1379,0,0,555,824
75,2020-03-03,0,7,1340,2,4,3,743,597,1,1,0,1174,0,0,493,680
75,2020-03-04,0,4,1358,3,1,3,734,624,0,3,1,1146,0,1,476,669
75,2020-03-05,0,8,1382,3,5,3,753,629,3,0,6,1129,2,4,487,642
75,2020-03-06,0,12,1473,8,8,4,838,635,6,2,8,870,4,4,383,487
75,2020-03-07,0,17,1337,10,9,8,763,573,4,6,14,1067,7,7,480,587
75,2020-03-08,0,8,1274,6,6,2,744,530,4,2,14,1309,7,7,565,742
75,2020-03-09,0,12,1507,6,5,7,814,692,3,3,13,1414,6,7,621,793
75,2020-03-10,0,23,1505,11,14,9,853,652,7,4,14,1103,5,9,446,655
75,2020-03-11,0,40,1438,13,16,24,797,639,3,10,43,1173,16,27,532,640
75,2020-03-12,0,75,1554,26,42,33,892,662,15,11,51,1215,24,27,552,659
75,2020-03-13,0,97,1359,19,63,34,805,553,7,12,58,917,27,31,414,503
75,2020-03-14,0,147,1334,23,83,64,790,543,16,7,46,1082,20,26,452,630
75,2020-03-15,0,208,1218,23,120,88,735,482,16,7,95,1169,40,55,517,652
75,2020-03-16,0,202,1193,37,105,97,707,486,21,16,128,1073,55,73,443,630
75,2020-03-17,0,254,1014,64,123,131,556,458,44,20,107,831,54,53,367,464
75,2020-03-18,0,324,1136,60,156,168,603,532,30,30,120,804,60,60,356,448
75,2020-03-19,0,273,1045,74,131,142,590,455,41,33,147,710,69,78,319,391
75,2020-03-20,0,342,1085,96,157,185,595,490,56,40,171,661,74,97,287,374
75,2020-03-21,0,333,939,87,177,156,516,423,59,28,145,651,83,62,295,356
76,2020-02-24,0,0,1238,0,0,0,618,620,0,0,0,143,0,0,66,77
76,2020-02-25,0,0,987,0,0,0,501,486,0,0,0,130,0,0,54,76
76,2020-02-26,0,0,990,0,0,0,509,481,0,0,0,146,0,0,71,75
76,2020-02-27,0,0,991,0,0,0,469,521,0,0,0,132,0,0,61,71
76,2020-02-28,0,1,918,1,1,0,449,468,1,0,0,126,0,0,62,64
76,2020-02-29,0,0,863,0,0,0,430,432,0,0,0,123,0,0,66,57
76,2020-03-01,0,0,898,0,0,0,442,453,0,0,0,127,0,0,61,66
76,2020-03-02,0,0,1077,0,0,0,565,512,0,0,0,138,0,0,73,65
76,2020-03-03,0,0,988,0,0,0,505,483,0,0,0,106,0,0,53,53
76,2020-03-04,0,0,1006,0,0,0,512,492,0,0,0,103,0,0,48,55
76,2020-03-05,0,1,1054,1,0,1,528,524,0,1,0,142,0,0,59,83
76,2020-03-06,0,0,1009,0,0,0,495,514,0,0,0,130,0,0,55,75
76,2020-03-07,0,0,918,0,0,0,512,406,0,0,0,115,0,0,48,67
76,2020-03-08,0,0,905,0,0,0,480,424,0,0,0,107,0,0,50,57
76,2020-03-09,0,0,1214,0,0,0,590,621,0,0,0,114,0,0,46,68
76,2020-03-10,0,5,1007,0,1,4,506,501,0,0,0,109,0,0,59,50
76,2020-03-11,0,0,1013,0,0,0,528,485,0,0,1,123,0,1,59,64
76,2020-03-12,0,6,996,1,5,1,492,504,1,0,0,131,0,0,58,73
76,2020-03-13,0,7,920,2,3,4,492,427,1,1,0,94,0,0,47,47
76,2020-03-14,0,2,772,2,0,2,386,385,0,2,0,144,0,0,62,82
76,2020-03-15,0,1,678,0,1,0,342,334,0,0,4,126,2,2,57,69
76,2020-03-16,0,3,661,0,3,0,358,302,0,0,4,121,1,3,40,81
76,2020-03-17,0,4,550,0,2,2,283,267,0,0,3,99,3,0,46,53
76,2020-03-18,0,17,580,0,8,9,298,282,0,0,0,65,0,0,27,38
76,2020-03-19,0,7,522,2,4,3,279,242,1,1,7,102,3,4,49,53
76,2020-03-20,0,20,399,6,9,11,204,195,4,2,20,68,4,16,35,33
76,2020-03-21,0,25,391,8,14,11,187,204,7,1,16,89,4,12,34,55
77,2020-02-24,0,0,632,0,0,0,315,317,0,0,0,270,0,0,125,143
77,2020-02-25,0,0,587,0,0,0,302,285,0,0,0,294,0,0,132,160
77,2020-02-26,0,0,604,0,0,0,314,290,0,0,0,264,0,0,118,142
77,2020-02-27,0,0,614,0,0,0,294,320,0,0,0,282,0,0,129,151
77,2020-02-28,0,0,599,0,0,0,289,310,0,0,0,225,0,0,89,135
77,2020-02-29,0,0,461,0,0,0,235,226,0,0,0,420,0,0,185,229
77,2020-03-01,0,0,491,0,0,0,241,250,0,0,0,442,0,0,192,246
77,2020-03-02,0,1,651,0,0,1,336,315,0,0,0,300,0,0,138,161
77,2020-03-03,0,8,602,0,4,4,301,301,0,0,0,231,0,0,109,120
77,2020-03-04,0,14,623,1,7,7,301,322,0,1,0,283,0,0,115,165
77,2020-03-05,0,23,636,2,8,15,318,318,1,1,1,305,0,1,130,170
77,2020-03-06,0,16,603,1,7,9,328,275,0,1,1,257,1,0,119,133
77,2020-03-07,0,7,515,0,1,6,258,257,0,0,0,391,0,0,176,213
77,2020-03-08,0,13,524,2,5,8,256,268,2,0,0,387,0,0,182,200
77,2020-03-09,0,25,680,2,6,19,356,323,1,1,0,318,0,0,159,153
77,2020-03-10,0,32,647,6,8,24,313,334,2,4,4,298,3,1,126,165
77,2020-03-11,0,12,649,2,3,9,327,322,1,1,0,296,0,0,136,157
77,2020-03-12,0,33,628,4,10,23,316,312,2,2,7,255,4,3,119,133
77,2020-03-13,0,41,599,10,18,23,277,321,7,3,6,272,2,4,116,152
77,2020-03-14,0,31,468,2,11,20,249,219,1,1,23,421,10,13,181,236
77,2020-03-15,0,45,478,8,17,28,240,237,6,2,17,436,7,10,189,242
77,2020-03-16,0,67,481,6,29,38,235,246,4,2,37,252,19,18,104,145
77,2020-03-17,0,34,379,8,12,22,194,185,2,6,22,280,10,12,131,148
77,2020-03-18,0,48,434,21,24,24,213,221,12,9,35,237,17,18,107,128
77,2020-03-19,0,65,392,32,27,38,198,194,17,15,26,219,14,12,98,118
77,2020-03-20,0,36,378,24,14,22,195,183,12,12,25,162,10,15,73,88
77,2020-03-21,0,24,257,8,11,13,143,114,6,2,29,276,10,19,117,156
78,2020-02-24,0,0,1005,0,0,0,518,487,0,0,0,218,0,0,100,118
78,2020-02-25,0,0,928,0,0,0,435,493,0,0,0,174,0,0,87,87
78,2020-02-26,0,0,829,0,0,0,414,415,0,0,0,156,0,0,61,95
78,2020-02-27,0,0,908,0,0,0,441,467,0,0,0,156,0,0,73,83
78,2020-02-28,0,0,888,0,0,0,474,414,0,0,0,169,0,0,88,81
78,2020-02-29,0,0,862,0,0,0,430,431,0,0,0,224,0,0,103,121
78,2020-03-01,0,0,815,0,0,0,428,387,0,0,0,284,0,0,144,140
78,2020-03-02,0,1,950,1,0,1,500,450,0,1,0,213,0,0,93,120
78,2020-03-03,0,0,867,0,0,0,451,416,0,0,0,191,0,0,92,99
78,2020-03-04,0,4,841,4,3,1,416,425,3,1,1,200,0,1,80,120
78,2020-03-05,0,2,953,2,1,1,489,464,1,1,0,172,0,0,77,95
78,2020-03-06,0,1,807,1,1,0,394,413,1,0,1,168,1,0,79,89
78,2020-03-07,0,1,759,0,0,1,377,382,0,0,1,228,1,0,104,124
78,2020-03-08,0,9,824,1,4,5,430,394,0,1,0,240,0,0,113,127
78,2020-03-09,0,16,956,1,5,11,483,473,1,0,1,226,1,0,104,122
78,2020-03-10,0,22,992,5,6,16,529,463,2,3,2,215,0,2,93,122
78,2020-03-11,0,32,841,1,14,18,440,401,1,0,6,184,1,5,87,97
78,2020-03-12,0,27,925,6,13,14,469,456,4,2,19,196,8,11,86,110
78,2020-03-13,0,15,768,4,7,8,391,377,0,4,10,145,3,7,60,85
78,2020-03-14,0,12,735,3,6,6,385,350,1,2,13,223,7,6,92,131
78,2020-03-15,0,5,692,2,2,3,351,341,1,1,26,260,12,14,121,139
78,2020-03-16,0,12,577,6,5,7,301,276,5,1,34,190,16,18,85,105
78,2020-03-17,0,21,494,3,6,15,262,232,2,1,32,190,15,17,83,107
78,2020-03-18,0,19,498,10,12,7,255,242,7,3,26,157,16,10,74,83
78,2020-03-19,0,22,487,10,11,11,257,230,7,3,32,150,10,22,57,93
78,2020-03-20,0,39,492,12,20,19,244,248,8,4,38,181,14,24,79,102
78,2020-03-21,0,9,387,6,7,2,194,193,5,1,50,222,26,24,98,124
79,2020-02-24,0,0,293,0,0,0,170,123,0,0,,,,,,
79,2020-02-25,0,0,291,0,0,0,161,130,0,0,,,,,,
79,2020-02-26,0,0,269,0,0,0,149,120,0,0,,,,,,
79,2020-02-27,0,0,302,0,0,0,148,154,0,0,,,,,,
79,2020-02-28,0,0,262,0,0,0,139,123,0,0,,,,,,
79,2020-02-29,0,0,231,0,0,0,129,102,0,0,,,,,,
79,2020-03-01,0,0,201,0,0,0,96,105,0,0,,,,,,
79,2020-03-02,0,1,278,0,1,0,157,121,0,0,,,,,,
79,2020-03-03,0,0,237,0,0,0,128,109,0,0,,,,,,
79,2020-03-04,0,0,200,0,0,0,101,99,0,0,,,,,,
79,2020-03-05,0,0,233,0,0,0,126,107,0,0,,,,,,
79,2020-03-06,0,0,236,0,0,0,136,100,0,0,,,,,,
79,2020-03-07,0,0,202,0,0,0,101,101,0,0,,,,,,
79,2020-03-08,0,0,194,0,0,0,107,87,0,0,,,,,,
79,2020-03-09,0,0,257,0,0,0,144,113,0,0,,,,,,
79,2020-03-10,0,0,259,0,0,0,148,111,0,0,,,,,,
79,2020-03-11,0,4,241,0,2,2,132,109,0,0,,,,,,
79,2020-03-12,0,4,256,0,3,1,125,131,0,0,,,,,,
79,2020-03-13,0,2,245,0,0,2,120,125,0,0,,,,,,
79,2020-03-14,0,3,211,0,1,2,116,95,0,0,,,,,,
79,2020-03-15,0,2,188,0,0,2,101,87,0,0,,,,,,
79,2020-03-16,0,8,171,1,1,7,85,86,0,1,,,,,,
79,2020-03-17,0,10,118,2,3,7,62,56,0,2,,,,,,
79,2020-03-18,0,8,147,0,2,6,74,73,0,0,,,,,,
79,2020-03-19,0,2,114,1,1,1,57,57,1,0,,,,,,
79,2020-03-20,0,1,116,1,0,1,71,45,0,1,,,,,,
79,2020-03-21,0,2,108,1,1,1,52,56,1,0,,,,,,
80,2020-02-24,0,0,411,0,0,0,229,182,0,0,0,367,0,0,140,227
80,2020-02-25,0,0,399,0,0,0,211,188,0,0,0,286,0,0,124,162
80,2020-02-26,0,0,373,0,0,0,173,200,0,0,0,302,0,0,150,152
80,2020-02-27,0,0,354,0,0,0,169,185,0,0,0,307,0,0,141,166
80,2020-02-28,0,0,378,0,0,0,195,183,0,0,0,268,0,0,120,148
80,2020-02-29,0,0,342,0,0,0,174,168,0,0,0,330,0,0,142,188
80,2020-03-01,0,0,346,0,0,0,187,159,0,0,0,240,0,0,102,138
80,2020-03-02,0,0,443,0,0,0,213,230,0,0,0,362,0,0,147,215
80,2020-03-03,0,0,449,0,0,0,207,242,0,0,0,328,0,0,155,173
80,2020-03-04,0,0,391,0,0,0,205,186,0,0,0,289,0,0,133,156
80,2020-03-05,0,1,424,0,1,0,234,190,0,0,0,290,0,0,124,166
80,2020-03-06,0,0,427,0,0,0,217,210,0,0,0,279,0,0,129,150
80,2020-03-07,0,1,350,0,1,0,186,164,0,0,0,338,0,0,169,169
