reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
28,2020-03-21,D,7,96,4,,,,,,,2,21,,,,
28,2020-03-21,E,9,153,6,,,,,,,5,41,,,,
32,2020-02-24,0,0,3839,0,0,0,2005,1833,0,0,0,1543,0,0,654,889
32,2020-02-24,A,0,849,0,,,,,,,0,453,,,,
32,2020-02-24,B,0,1448,0,,,,,,,0,740,,,,
32,2020-02-24,C,0,722,0,,,,,,,0,229,,,,
32,2020-02-24,D,0,313,0,,,,,,,0,56,,,,
32,2020-02-24,E,0,507,0,,,,,,,0,54,,,,
32,2020-02-25,0,0,3368,0,0,0,1727,1640,0,0,0,1244,0,0,529,715
32,2020-02-25,A,0,710,0,,,,,,,0,364,,,,
32,2020-02-25,B,0,1243,0,,,,,,,0,605,,,,
32,2020-02-25,C,0,610,0,,,,,,,0,181,,,,
32,2020-02-25,D,0,292,0,,,,,,,0,51,,,,
32,2020-02-25,E,0,512,0,,,,,,,0,37,,,,
32,2020-02-26,0,0,3422,0,0,0,1725,1697,0,0,0,1311,0,0,607,704
32,2020-02-26,A,0,831,0,,,,,,,0,398,,,,
32,2020-02-26,B,0,1242,0,,,,,,,0,625,,,,
32,2020-02-26,C,0,586,0,,,,,,,0,191,,,,
32,2020-02-26,D,0,273,0,,,,,,,0,44,,,,
32,2020-02-26,E,0,490,0,,,,,,,0,47,,,,
32,2020-02-27,0,0,3186,0,0,0,1601,1584,0,0,0,1219,0,0,543,676
32,2020-02-27,A,0,781,0,,,,,,,0,350,,,,
32,2020-02-27,B,0,1105,0,,,,,,,0,602,,,,
32,2020-02-27,C,0,613,0,,,,,,,0,171,,,,
32,2020-02-27,D,0,238,0,,,,,,,0,46,,,,
32,2020-02-27,E,0,449,0,,,,,,,0,45,,,,
32,2020-02-28,0,0,3221,0,0,0,1591,1630,0,0,0,1272,0,0,546,726
32,2020-02-28,A,0,767,0,,,,,,,0,372,,,,
32,2020-02-28,B,0,1141,0,,,,,,,0,594,,,,
32,2020-02-28,C,0,572,0,,,,,,,0,178,,,,
32,2020-02-28,D,0,290,0,,,,,,,0,50,,,,
32,2020-02-28,E,0,450,0,,,,,,,0,62,,,,
32,2020-02-29,0,0,3221,0,0,0,1601,1619,0,0,0,1517,0,0,634,883
32,2020-02-29,A,0,814,0,,,,,,,0,513,,,,
32,2020-02-29,B,0,1141,0,,,,,,,0,673,,,,
32,2020-02-29,C,0,580,0,,,,,,,0,199,,,,
32,2020-02-29,D,0,265,0,,,,,,,0,55,,,,
32,2020-02-29,E,0,420,0,,,,,,,0,66,,,,
32,2020-03-01,0,7,3014,3,6,1,1570,1443,3,0,0,1232,0,0,537,695
32,2020-03-01,A,2,766,2,,,,,,,0,492,,,,
32,2020-03-01,B,3,1213,0,,,,,,,0,521,,,,
32,2020-03-01,C,2,478,1,,,,,,,0,143,,,,
32,2020-03-01,D,0,220,0,,,,,,,0,37,,,,
32,2020-03-01,E,0,337,0,,,,,,,0,37,,,,
32,2020-03-02,0,19,3663,5,7,12,1850,1812,0,5,0,1665,0,0,704,961
32,2020-03-02,A,5,838,4,,,,,,,0,427,,,,
32,2020-03-02,B,11,1369,1,,,,,,,0,922,,,,
32,2020-03-02,C,0,650,0,,,,,,,0,218,,,,
32,2020-03-02,D,1,302,0,,,,,,,0,48,,,,
32,2020-03-02,E,2,504,0,,,,,,,0,35,,,,
32,2020-03-03,0,19,3565,1,3,16,1776,1789,0,1,0,1389,0,0,595,794
32,2020-03-03,A,1,842,0,,,,,,,0,388,,,,
32,2020-03-03,B,12,1410,0,,,,,,,0,737,,,,
32,2020-03-03,C,4,599,0,,,,,,,0,171,,,,
32,2020-03-03,D,1,272,1,,,,,,,0,43,,,,
32,2020-03-03,E,1,441,0,,,,,,,0,42,,,,
32,2020-03-04,0,17,3304,0,7,10,1689,1615,0,0,0,1342,0,0,609,733
32,2020-03-04,A,1,797,0,,,,,,,0,377,,,,
32,2020-03-04,B,11,1207,0,,,,,,,0,695,,,,
32,2020-03-04,C,2,579,0,,,,,,,0,178,,,,
32,2020-03-04,D,2,292,0,,,,,,,0,36,,,,
32,2020-03-04,E,1,428,0,,,,,,,0,44,,,,
32,2020-03-05,0,17,3604,3,5,12,1811,1793,2,1,0,1439,0,0,660,779
32,2020-03-05,A,0,972,0,,,,,,,0,466,,,,
32,2020-03-05,B,9,1349,2,,,,,,,0,715,,,,
32,2020-03-05,C,7,589,0,,,,,,,0,156,,,,
32,2020-03-05,D,0,250,0,,,,,,,0,37,,,,
32,2020-03-05,E,1,444,1,,,,,,,0,61,,,,
32,2020-03-06,0,24,3502,2,9,15,1780,1722,1,1,1,1333,0,1,599,734
32,2020-03-06,A,0,832,0,,,,,,,0,434,,,,
32,2020-03-06,B,15,1255,0,,,,,,,0,598,,,,
32,2020-03-06,C,8,651,1,,,,,,,0,186,,,,
32,2020-03-06,D,0,280,0,,,,,,,1,48,,,,
32,2020-03-06,E,1,484,1,,,,,,,0,62,,,,
32,2020-03-07,0,28,3107,3,9,19,1621,1485,2,1,0,1371,0,0,639,732
32,2020-03-07,A,0,806,0,,,,,,,0,496,,,,
32,2020-03-07,B,18,1146,2,,,,,,,0,584,,,,
32,2020-03-07,C,8,547,0,,,,,,,0,177,,,,
32,2020-03-07,D,1,229,0,,,,,,,0,46,,,,
32,2020-03-07,E,1,379,1,,,,,,,0,58,,,,
32,2020-03-08,0,19,3159,3,11,8,1620,1539,1,2,3,1176,2,1,530,646
32,2020-03-08,A,0,801,0,,,,,,,1,549,,,,
32,2020-03-08,B,9,1327,2,,,,,,,1,444,,,,
32,2020-03-08,C,8,511,1,,,,,,,1,106,,,,
32,2020-03-08,D,1,195,0,,,,,,,0,26,,,,
32,2020-03-08,E,1,325,0,,,,,,,0,48,,,,
32,2020-03-09,0,42,3825,6,22,20,1963,1862,3,3,3,1732,1,2,750,982
32,2020-03-09,A,3,1023,0,,,,,,,0,568,,,,
32,2020-03-09,B,19,1430,2,,,,,,,1,855,,,,
32,2020-03-09,C,9,662,2,,,,,,,2,203,,,,
32,2020-03-09,D,8,277,1,,,,,,,0,45,,,,
32,2020-03-09,E,3,432,1,,,,,,,0,52,,,,
32,2020-03-10,0,41,3456,10,18,23,1700,1756,4,6,4,1412,2,2,654,758
32,2020-03-10,A,6,919,0,,,,,,,0,470,,,,
32,2020-03-10,B,16,1334,0,,,,,,,4,716,,,,
32,2020-03-10,C,8,560,3,,,,,,,0,145,,,,
32,2020-03-10,D,5,231,2,,,,,,,0,24,,,,
32,2020-03-10,E,6,410,5,,,,,,,0,51,,,,
32,2020-03-11,0,42,3291,13,19,23,1655,1636,8,5,11,1488,6,5,678,810
32,2020-03-11,A,4,858,0,,,,,,,1,453,,,,
32,2020-03-11,B,16,1240,3,,,,,,,9,748,,,,
32,2020-03-11,C,11,539,3,,,,,,,0,184,,,,
32,2020-03-11,D,6,232,4,,,,,,,1,44,,,,
32,2020-03-11,E,5,422,3,,,,,,,0,53,,,,
32,2020-03-12,0,32,3307,10,14,18,1693,1614,3,7,7,1465,3,4,631,834
32,2020-03-12,A,1,946,0,,,,,,,2,496,,,,
32,2020-03-12,B,18,1149,2,,,,,,,1,696,,,,
32,2020-03-12,C,6,563,2,,,,,,,4,188,,,,
32,2020-03-12,D,1,247,1,,,,,,,0,39,,,,
32,2020-03-12,E,6,402,5,,,,,,,0,37,,,,
32,2020-03-13,0,74,2895,19,39,35,1519,1376,10,9,18,1360,10,8,612,748
32,2020-03-13,A,7,736,2,,,,,,,2,403,,,,
32,2020-03-13,B,35,1057,3,,,,,,,10,662,,,,
32,2020-03-13,C,14,533,2,,,,,,,3,194,,,,
32,2020-03-13,D,11,212,6,,,,,,,1,45,,,,
32,2020-03-13,E,7,356,6,,,,,,,2,55,,,,
32,2020-03-14,0,72,2635,19,30,42,1380,1255,10,9,11,1643,5,6,725,917
32,2020-03-14,A,2,606,0,,,,,,,2,546,,,,
32,2020-03-14,B,33,1035,2,,,,,,,2,758,,,,
32,2020-03-14,C,17,485,5,,,,,,,6,204,,,,
32,2020-03-14,D,12,191,6,,,,,,,0,52,,,,
32,2020-03-14,E,8,318,6,,,,,,,1,79,,,,
32,2020-03-15,0,67,2350,19,32,35,1262,1088,9,10,37,1241,7,30,544,697
32,2020-03-15,A,4,636,1,,,,,,,6,512,,,,
32,2020-03-15,B,30,907,4,,,,,,,23,501,,,,
32,2020-03-15,C,15,419,5,,,,,,,7,168,,,,
32,2020-03-15,D,7,156,3,,,,,,,1,22,,,,
32,2020-03-15,E,11,232,6,,,,,,,0,37,,,,
32,2020-03-16,0,87,2165,30,41,46,1157,1008,17,13,60,1263,25,35,606,657
32,2020-03-16,A,5,457,2,,,,,,,7,337,,,,
32,2020-03-16,B,36,767,6,,,,,,,41,633,,,,
32,2020-03-16,C,18,454,5,,,,,,,7,206,,,,
32,2020-03-16,D,8,184,6,,,,,,,3,39,,,,
32,2020-03-16,E,20,303,11,,,,,,,1,36,,,,
32,2020-03-17,0,99,1816,42,40,59,982,834,18,24,75,980,29,46,465,515
32,2020-03-17,A,3,394,0,,,,,,,22,297,,,,
32,2020-03-17,B,29,589,7,,,,,,,42,499,,,,
32,2020-03-17,C,34,372,11,,,,,,,11,126,,,,
32,2020-03-17,D,12,173,6,,,,,,,0,26,,,,
32,2020-03-17,E,21,288,18,,,,,,,0,27,,,,
32,2020-03-18,0,104,1755,49,57,47,912,842,33,16,68,921,36,32,433,488
32,2020-03-18,A,8,379,4,,,,,,,8,270,,,,
32,2020-03-18,B,36,609,6,,,,,,,35,428,,,,
32,2020-03-18,C,22,332,13,,,,,,,20,139,,,,
32,2020-03-18,D,13,167,6,,,,,,,3,30,,,,
32,2020-03-18,E,25,267,20,,,,,,,2,46,,,,
32,2020-03-19,0,142,1683,45,62,80,899,784,28,17,96,811,37,59,384,427
32,2020-03-19,A,21,348,0,,,,,,,15,219,,,,
32,2020-03-19,B,47,607,3,,,,,,,59,410,,,,
32,2020-03-19,C,31,311,13,,,,,,,15,102,,,,
32,2020-03-19,D,13,155,10,,,,,,,4,33,,,,
32,2020-03-19,E,30,262,19,,,,,,,1,39,,,,
32,2020-03-20,0,144,1509,42,68,76,752,756,21,21,103,778,44,59,355,423
32,2020-03-20,A,10,250,3,,,,,,,9,192,,,,
32,2020-03-20,B,47,506,4,,,,,,,65,402,,,,
32,2020-03-20,C,40,324,12,,,,,,,25,120,,,,
32,2020-03-20,D,21,156,7,,,,,,,2,27,,,,
32,2020-03-20,E,26,273,16,,,,,,,1,34,,,,
32,2020-03-21,0,110,1289,33,54,56,688,601,17,16,175,995,71,104,443,552
32,2020-03-21,A,9,239,1,,,,,,,26,268,,,,
32,2020-03-21,B,37,474,3,,,,,,,98,450,,,,
32,2020-03-21,C,35,280,12,,,,,,,36,180,,,,
32,2020-03-21,D,9,120,6,,,,,,,6,36,,,,
32,2020-03-21,E,20,176,11,,,,,,,8,57,,,,
44,2020-02-24,0,0,3590,0,0,0,1858,1731,0,0,0,740,0,0,329,408
44,2020-02-24,A,0,797,0,,,,,,,0,206,,,,
44,2020-02-24,B,0,1213,0,,,,,,,0,304,,,,
44,2020-02-24,C,0,715,0,,,,,,,0,128,,,,
44,2020-02-24,D,0,327,0,,,,,,,0,34,,,,
44,2020-02-24,E,0,538,0,,,,,,,0,64,,,,
44,2020-02-25,0,0,3392,0,0,0,1669,1723,0,0,0,739,0,0,321,417
44,2020-02-25,A,0,701,0,,,,,,,0,213,,,,
44,2020-02-25,B,0,1174,0,,,,,,,0,310,,,,
44,2020-02-25,C,0,595,0,,,,,,,0,119,,,,
44,2020-02-25,D,0,347,0,,,,,,,0,32,,,,
44,2020-02-25,E,0,575,0,,,,,,,0,65,,,,
44,2020-02-26,0,0,3303,0,0,0,1696,1607,0,0,0,752,0,0,311,441
44,2020-02-26,A,0,708,0,,,,,,,0,232,,,,
44,2020-02-26,B,0,1141,0,,,,,,,0,300,,,,
44,2020-02-26,C,0,631,0,,,,,,,0,118,,,,
44,2020-02-26,D,0,293,0,,,,,,,0,33,,,,
44,2020-02-26,E,0,530,0,,,,,,,0,63,,,,
44,2020-02-27,0,0,3262,0,0,0,1654,1607,0,0,0,690,0,0,275,414
44,2020-02-27,A,0,704,0,,,,,,,0,198,,,,
44,2020-02-27,B,0,1089,0,,,,,,,0,301,,,,
44,2020-02-27,C,0,592,0,,,,,,,0,101,,,,
44,2020-02-27,D,0,296,0,,,,,,,0,25,,,,
44,2020-02-27,E,0,581,0,,,,,,,0,65,,,,
44,2020-02-28,0,4,3394,0,2,2,1676,1718,0,0,0,685,0,0,294,388
44,2020-02-28,A,2,718,0,,,,,,,0,208,,,,
44,2020-02-28,B,1,1074,0,,,,,,,0,287,,,,
44,2020-02-28,C,0,662,0,,,,,,,0,92,,,,
44,2020-02-28,D,1,323,0,,,,,,,0,33,,,,
44,2020-02-28,E,0,617,0,,,,,,,0,59,,,,
44,2020-02-29,0,3,3416,1,3,0,1722,1692,1,0,0,1209,0,0,529,677
44,2020-02-29,A,3,768,1,,,,,,,0,400,,,,
44,2020-02-29,B,0,1157,0,,,,,,,0,477,,,,
44,2020-02-29,C,0,642,0,,,,,,,0,164,,,,
44,2020-02-29,D,0,292,0,,,,,,,0,55,,,,
44,2020-02-29,E,0,557,0,,,,,,,0,111,,,,
44,2020-03-01,0,0,3346,0,0,0,1693,1652,0,0,0,1196,0,0,521,674
44,2020-03-01,A,0,783,0,,,,,,,0,414,,,,
44,2020-03-01,B,0,1256,0,,,,,,,0,467,,,,
44,2020-03-01,C,0,577,0,,,,,,,0,183,,,,
44,2020-03-01,D,0,246,0,,,,,,,0,38,,,,
44,2020-03-01,E,0,484,0,,,,,,,0,92,,,,
44,2020-03-02,0,1,3660,1,1,0,1895,1764,1,0,0,764,0,0,351,413
44,2020-03-02,A,0,830,0,,,,,,,0,213,,,,
44,2020-03-02,B,1,1265,1,,,,,,,0,362,,,,
44,2020-03-02,C,0,640,0,,,,,,,0,117,,,,
44,2020-03-02,D,0,336,0,,,,,,,0,31,,,,
44,2020-03-02,E,0,589,0,,,,,,,0,38,,,,
44,2020-03-03,0,11,3375,2,4,7,1724,1651,0,2,4,734,1,3,311,423
44,2020-03-03,A,1,748,0,,,,,,,0,203,,,,
44,2020-03-03,B,4,1169,1,,,,,,,0,353,,,,
44,2020-03-03,C,5,634,1,,,,,,,3,87,,,,
44,2020-03-03,D,1,301,0,,,,,,,1,32,,,,
44,2020-03-03,E,0,522,0,,,,,,,0,56,,,,
44,2020-03-04,0,16,3409,4,6,10,1783,1623,2,2,1,714,0,1,320,393
44,2020-03-04,A,1,756,0,,,,,,,0,161,,,,
44,2020-03-04,B,4,1236,0,,,,,,,1,371,,,,
44,2020-03-04,C,8,640,2,,,,,,,0,95,,,,
44,2020-03-04,D,1,291,1,,,,,,,0,24,,,,
44,2020-03-04,E,2,486,1,,,,,,,0,58,,,,
44,2020-03-05,0,23,3465,8,9,14,1795,1668,6,2,0,721,0,0,330,389
44,2020-03-05,A,0,790,0,,,,,,,0,248,,,,
44,2020-03-05,B,11,1270,1,,,,,,,0,319,,,,
44,2020-03-05,C,8,637,3,,,,,,,0,83,,,,
44,2020-03-05,D,1,269,1,,,,,,,0,25,,,,
44,2020-03-05,E,3,499,3,,,,,,,0,46,,,,
44,2020-03-06,0,28,3413,14,10,18,1713,1699,4,10,4,677,2,2,299,377
44,2020-03-06,A,3,823,0,,,,,,,0,219,,,,
44,2020-03-06,B,8,1104,0,,,,,,,2,275,,,,
44,2020-03-06,C,9,630,7,,,,,,,2,100,,,,
44,2020-03-06,D,2,320,1,,,,,,,0,30,,,,
44,2020-03-06,E,6,536,6,,,,,,,0,50,,,,
44,2020-03-07,0,32,3321,23,13,19,1756,1561,8,15,17,1060,6,11,486,572
44,2020-03-07,A,1,718,1,,,,,,,3,349,,,,
44,2020-03-07,B,6,1191,2,,,,,,,9,419,,,,
44,2020-03-07,C,11,624,9,,,,,,,2,131,,,,
44,2020-03-07,D,6,273,5,,,,,,,1,52,,,,
44,2020-03-07,E,8,515,6,,,,,,,2,108,,,,
44,2020-03-08,0,30,3265,13,9,21,1679,1584,3,10,64,1168,23,41,513,655
44,2020-03-08,A,2,771,0,,,,,,,21,412,,,,
44,2020-03-08,B,8,1190,1,,,,,,,26,441,,,,
44,2020-03-08,C,8,577,3,,,,,,,12,156,,,,
44,2020-03-08,D,7,254,5,,,,,,,2,55,,,,
44,2020-03-08,E,5,473,4,,,,,,,3,97,,,,
44,2020-03-09,0,41,3493,20,20,21,1814,1677,10,10,15,775,7,8,335,440
44,2020-03-09,A,3,781,1,,,,,,,3,216,,,,
44,2020-03-09,B,11,1211,0,,,,,,,5,357,,,,
44,2020-03-09,C,10,664,3,,,,,,,4,117,,,,
44,2020-03-09,D,6,304,5,,,,,,,1,29,,,,
44,2020-03-09,E,11,533,11,,,,,,,2,56,,,,
44,2020-03-10,0,64,3219,30,26,38,1688,1531,13,17,24,740,9,15,329,410
44,2020-03-10,A,3,701,0,,,,,,,3,197,,,,
44,2020-03-10,B,21,1137,7,,,,,,,12,328,,,,
44,2020-03-10,C,17,616,6,,,,,,,6,106,,,,
44,2020-03-10,D,10,267,7,,,,,,,2,43,,,,
44,2020-03-10,E,13,498,10,,,,,,,1,60,,,,
44,2020-03-11,0,76,3137,36,35,41,1646,1490,20,16,30,732,15,15,319,411
44,2020-03-11,A,9,678,3,,,,,,,3,220,,,,
44,2020-03-11,B,15,1074,3,,,,,,,17,305,,,,
44,2020-03-11,C,22,593,11,,,,,,,6,117,,,,
44,2020-03-11,D,13,279,7,,,,,,,2,33,,,,
44,2020-03-11,E,17,513,12,,,,,,,2,55,,,,
44,2020-03-12,0,75,3219,29,31,44,1608,1611,14,15,41,750,19,22,336,414
44,2020-03-12,A,7,759,0,,,,,,,8,229,,,,
44,2020-03-12,B,26,1106,3,,,,,,,20,335,,,,
44,2020-03-12,C,17,587,6,,,,,,,10,99,,,,
44,2020-03-12,D,8,295,6,,,,,,,1,27,,,,
44,2020-03-12,E,17,472,14,,,,,,,2,55,,,,
44,2020-03-13,0,112,2945,57,44,68,1540,1405,28,29,25,767,6,19,329,437
44,2020-03-13,A,10,581,0,,,,,,,4,196,,,,
44,2020-03-13,B,33,985,6,,,,,,,11,329,,,,
44,2020-03-13,C,28,580,17,,,,,,,7,122,,,,
44,2020-03-13,D,20,292,16,,,,,,,1,43,,,,
44,2020-03-13,E,21,507,18,,,,,,,2,77,,,,
44,2020-03-14,0,118,3015,63,49,69,1542,1473,32,31,61,1181,22,39,511,669
44,2020-03-14,A,7,655,2,,,,,,,7,350,,,,
44,2020-03-14,B,31,1033,3,,,,,,,27,489,,,,
44,2020-03-14,C,30,552,14,,,,,,,17,172,,,,
44,2020-03-14,D,21,306,21,,,,,,,3,55,,,,
44,2020-03-14,E,29,469,23,,,,,,,7,111,,,,
44,2020-03-15,0,186,2696,77,88,97,1425,1270,49,28,66,1256,25,41,545,709
44,2020-03-15,A,9,582,1,,,,,,,3,365,,,,
44,2020-03-15,B,58,953,9,,,,,,,44,537,,,,
44,2020-03-15,C,66,515,23,,,,,,,14,195,,,,
44,2020-03-15,D,22,241,15,,,,,,,4,56,,,,
44,2020-03-15,E,31,405,29,,,,,,,1,98,,,,
44,2020-03-16,0,284,2567,125,139,145,1316,1250,80,45,59,789,24,35,338,451
44,2020-03-16,A,8,446,0,,,,,,,3,193,,,,
44,2020-03-16,B,92,872,5,,,,,,,32,373,,,,
44,2020-03-16,C,73,520,32,,,,,,,17,136,,,,
44,2020-03-16,D,50,272,33,,,,,,,5,37,,,,
44,2020-03-16,E,61,457,55,,,,,,,2,49,,,,
44,2020-03-17,0,259,2158,102,108,151,1090,1068,65,37,65,776,30,34,356,418
44,2020-03-17,A,6,342,3,,,,,,,6,199,,,,
44,2020-03-17,B,84,657,7,,,,,,,34,376,,,,
44,2020-03-17,C,81,515,25,,,,,,,17,111,,,,
44,2020-03-17,D,38,253,25,,,,,,,5,46,,,,
44,2020-03-17,E,50,391,42,,,,,,,3,43,,,,
44,2020-03-18,0,346,2273,148,150,196,1128,1145,83,65,67,757,30,36,329,426
44,2020-03-18,A,6,391,0,,,,,,,3,166,,,,
44,2020-03-18,B,129,720,16,,,,,,,38,338,,,,
44,2020-03-18,C,105,503,47,,,,,,,17,133,,,,
44,2020-03-18,D,52,268,36,,,,,,,4,50,,,,
44,2020-03-18,E,54,391,49,,,,,,,5,70,,,,
44,2020-03-19,0,263,2062,145,134,129,1065,997,92,53,79,757,47,32,358,398
44,2020-03-19,A,3,320,2,,,,,,,4,165,,,,
44,2020-03-19,B,71,597,10,,,,,,,49,357,,,,
44,2020-03-19,C,98,499,50,,,,,,,13,130,,,,
44,2020-03-19,D,38,253,32,,,,,,,7,42,,,,
44,2020-03-19,E,53,393,51,,,,,,,5,60,,,,
44,2020-03-20,0,441,1991,191,183,258,970,1021,104,87,95,720,41,54,325,395
44,2020-03-20,A,4,242,1,,,,,,,4,126,,,,
44,2020-03-20,B,141,590,22,,,,,,,58,340,,,,
44,2020-03-20,C,139,507,52,,,,,,,24,123,,,,
44,2020-03-20,D,66,247,39,,,,,,,5,56,,,,
44,2020-03-20,E,91,405,77,,,,,,,4,74,,,,
44,2020-03-21,0,302,1708,138,149,153,863,845,87,51,193,976,79,111,418,554
44,2020-03-21,A,3,277,3,,,,,,,7,182,,,,
44,2020-03-21,B,107,557,15,,,,,,,111,440,,,,
44,2020-03-21,C,90,381,34,,,,,,,44,181,,,,
44,2020-03-21,D,37,177,30,,,,,,,16,61,,,,
44,2020-03-21,E,65,316,56,,,,,,,15,111,,,,
52,2020-02-24,0,0,1859,0,0,0,966,893,0,0,0,599,0,0,261,330
52,2020-02-24,A,0,388,0,,,,,,,0,131,,,,
52,2020-02-24,B,0,658,0,,,,,,,0,256,,,,
52,2020-02-24,C,0,371,0,,,,,,,0,109,,,,
52,2020-02-24,D,0,159,0,,,,,,,0,31,,,,
52,2020-02-24,E,0,283,0,,,,,,,0,72,,,,
52,2020-02-25,0,0,1669,0,0,0,867,802,0,0,0,595,0,0,254,339
52,2020-02-25,A,0,335,0,,,,,,,0,146,,,,
52,2020-02-25,B,0,574,0,,,,,,,0,246,,,,
52,2020-02-25,C,0,332,0,,,,,,,0,94,,,,
52,2020-02-25,D,0,160,0,,,,,,,0,33,,,,
52,2020-02-25,E,0,268,0,,,,,,,0,75,,,,
52,2020-02-26,0,0,1742,0,0,0,932,810,0,0,0,550,0,0,240,304
52,2020-02-26,A,0,343,0,,,,,,,0,113,,,,
52,2020-02-26,B,0,604,0,,,,,,,0,257,,,,
52,2020-02-26,C,0,331,0,,,,,,,0,85,,,,
52,2020-02-26,D,0,160,0,,,,,,,0,27,,,,
52,2020-02-26,E,0,304,0,,,,,,,0,68,,,,
52,2020-02-27,0,6,1652,0,3,3,845,807,0,0,0,576,0,0,210,359
52,2020-02-27,A,0,353,0,,,,,,,0,132,,,,
52,2020-02-27,B,5,538,0,,,,,,,0,245,,,,
52,2020-02-27,C,1,314,0,,,,,,,0,100,,,,
52,2020-02-27,D,0,143,0,,,,,,,0,26,,,,
52,2020-02-27,E,0,304,0,,,,,,,0,69,,,,
52,2020-02-28,0,15,1668,0,10,5,858,809,0,0,0,531,0,0,229,297
52,2020-02-28,A,2,341,0,,,,,,,0,138,,,,
52,2020-02-28,B,8,559,0,,,,,,,0,214,,,,
52,2020-02-28,C,5,320,0,,,,,,,0,83,,,,
52,2020-02-28,D,0,173,0,,,,,,,0,25,,,,
52,2020-02-28,E,0,275,0,,,,,,,0,70,,,,
52,2020-02-29,0,13,1575,0,6,7,814,761,0,0,0,702,0,0,324,378
52,2020-02-29,A,1,314,0,,,,,,,0,223,,,,
52,2020-02-29,B,7,543,0,,,,,,,0,241,,,,
52,2020-02-29,C,5,288,0,,,,,,,0,105,,,,
52,2020-02-29,D,0,154,0,,,,,,,0,50,,,,
52,2020-02-29,E,0,276,0,,,,,,,0,80,,,,
52,2020-03-01,0,9,1532,0,4,5,811,721,0,0,0,696,0,0,306,390
52,2020-03-01,A,2,315,0,,,,,,,0,225,,,,
52,2020-03-01,B,4,598,0,,,,,,,0,244,,,,
52,2020-03-01,C,2,273,0,,,,,,,0,110,,,,
52,2020-03-01,D,1,118,0,,,,,,,0,33,,,,
52,2020-03-01,E,0,228,0,,,,,,,0,81,,,,
52,2020-03-02,0,18,1919,9,10,8,1040,879,5,4,0,561,0,0,251,298
52,2020-03-02,A,2,364,2,,,,,,,0,112,,,,
52,2020-03-02,B,7,728,3,,,,,,,0,248,,,,
52,2020-03-02,C,9,364,4,,,,,,,0,123,,,,
52,2020-03-02,D,0,170,0,,,,,,,0,26,,,,
52,2020-03-02,E,0,293,0,,,,,,,0,50,,,,
52,2020-03-03,0,37,1753,13,17,20,960,793,7,6,0,588,0,0,249,320
52,2020-03-03,A,3,393,1,,,,,,,0,125,,,,
52,2020-03-03,B,22,648,6,,,,,,,0,307,,,,
52,2020-03-03,C,9,324,4,,,,,,,0,82,,,,
52,2020-03-03,D,3,139,2,,,,,,,0,24,,,,
52,2020-03-03,E,0,249,0,,,,,,,0,46,,,,
52,2020-03-04,0,42,1710,11,18,24,923,787,6,5,0,489,0,0,210,273
52,2020-03-04,A,8,336,2,,,,,,,0,139,,,,
52,2020-03-04,B,19,644,3,,,,,,,0,224,,,,
52,2020-03-04,C,14,319,6,,,,,,,0,50,,,,
52,2020-03-04,D,0,145,0,,,,,,,0,18,,,,
52,2020-03-04,E,1,265,0,,,,,,,0,58,,,,
52,2020-03-05,0,27,1706,5,12,15,870,836,3,2,0,550,0,0,248,296
52,2020-03-05,A,4,363,0,,,,,,,0,161,,,,
52,2020-03-05,B,18,604,2,,,,,,,0,231,,,,
52,2020-03-05,C,3,309,1,,,,,,,0,49,,,,
52,2020-03-05,D,1,160,1,,,,,,,0,37,,,,
52,2020-03-05,E,1,269,1,,,,,,,0,71,,,,
52,2020-03-06,0,38,1731,10,19,19,895,836,6,4,1,547,1,0,240,302
52,2020-03-06,A,5,368,0,,,,,,,0,145,,,,
52,2020-03-06,B,19,609,4,,,,,,,0,215,,,,
52,2020-03-06,C,5,291,0,,,,,,,1,78,,,,
52,2020-03-06,D,3,159,1,,,,,,,0,29,,,,
52,2020-03-06,E,6,303,5,,,,,,,0,80,,,,
52,2020-03-07,0,16,1629,4,7,9,896,731,2,2,2,673,1,1,300,373
52,2020-03-07,A,1,340,0,,,,,,,0,210,,,,
52,2020-03-07,B,3,567,0,,,,,,,0,251,,,,
52,2020-03-07,C,8,317,2,,,,,,,0,98,,,,
52,2020-03-07,D,2,155,0,,,,,,,1,36,,,,
52,2020-03-07,E,2,249,2,,,,,,,1,77,,,,
52,2020-03-08,0,24,1545,13,10,14,828,716,6,7,1,686,1,0,303,380
52,2020-03-08,A,1,349,1,,,,,,,0,251,,,,
52,2020-03-08,B,9,661,2,,,,,,,0,233,,,,
52,2020-03-08,C,7,247,3,,,,,,,1,97,,,,
52,2020-03-08,D,2,98,2,,,,,,,0,33,,,,
52,2020-03-08,E,5,190,5,,,,,,,0,72,,,,
52,2020-03-09,0,36,1855,8,15,21,976,878,4,4,0,652,0,0,316,336
52,2020-03-09,A,6,448,0,,,,,,,0,173,,,,
52,2020-03-09,B,19,654,3,,,,,,,0,313,,,,
52,2020-03-09,C,6,319,1,,,,,,,0,81,,,,
52,2020-03-09,D,2,149,1,,,,,,,0,26,,,,
